Date,Open,High,Low,Close,Adj Close,Volume
2018-06-01,77.636162,78.406113,74.139328,76.705811,75.558327,9722786
2018-06-04,76.962463,77.636162,72.92025,74.588463,73.472649,8032675
2018-06-05,74.428055,75.262169,72.535278,74.043083,72.935432,4918698
2018-06-06,74.107246,76.769974,73.433548,75.871704,74.736694,6253502
2018-06-07,75.871704,82.255836,75.871704,80.459297,79.255661,17145197
2018-06-08,80.042244,81.61422,78.630676,81.036758,79.824478,8320813
2018-06-11,81.935028,85.239372,81.42173,82.287918,81.056931,10227843
2018-06-12,81.678375,82.704971,80.940514,81.902946,80.677711,3525932
2018-06-13,82.480408,85.111053,82.32,82.865379,81.625748,10410157
2018-06-14,82.448326,86.522621,81.61422,85.94516,84.659462,15420224
2018-06-15,86.618858,88.030426,84.309029,84.982727,83.711418,13898773
2018-06-18,85.271454,87.260483,83.699486,86.201805,84.912254,13121499
2018-06-19,85.078972,86.971756,82.704971,83.346596,82.099762,8714922
2018-06-20,82.769135,84.918564,82.704971,84.533592,83.268997,7630630
2018-06-21,84.501511,85.143135,82.448326,83.314514,82.068161,5664223
2018-06-22,83.282433,84.052376,81.838783,83.635323,82.384171,6427410
2018-06-25,83.410751,84.116539,81.293404,81.485893,80.266891,4307412
2018-06-26,80.330971,84.052376,80.330971,82.865379,81.625748,8685766
2018-06-27,82.12751,82.12751,72.182381,73.850601,72.745827,18195059
2018-06-28,72.824005,74.203491,69.744225,70.161278,69.111687,13624874
2018-06-29,70.642494,73.27314,70.642494,72.599442,71.513382,9766020
2018-07-02,72.37487,72.984413,64.707497,67.402306,66.393997,22074830
2018-07-03,67.113579,69.263008,65.830338,68.172249,67.152412,11787383
2018-07-04,68.20433,69.776306,66.568199,69.1026,68.068855,11036532
2018-07-05,69.327171,69.327171,67.081497,67.947685,66.931213,6545131
2018-07-06,67.209824,72.310707,65.926575,71.187874,70.122932,19356589
2018-07-09,71.540764,72.72776,69.744225,71.637009,70.565346,9358024
2018-07-10,72.503197,74.011002,71.925735,73.208977,72.1138,8739556
2018-07-11,73.46563,80.52346,73.208977,79.625191,78.434029,41430172
2018-07-12,79.849754,81.165077,77.828651,79.753517,78.560432,12897744
2018-07-13,79.978081,84.822319,78.50235,84.469429,83.205795,40819011
2018-07-16,84.052376,86.522621,82.897461,85.720589,84.43824,28399661
2018-07-17,86.65094,90.853561,86.10556,88.736214,87.40876,30615637
2018-07-18,88.704132,92.393456,87.228401,91.238533,89.873642,24172884
2018-07-19,92.008476,98.937988,90.500671,96.916878,95.467041,22465016
2018-07-20,97.590584,105.675011,96.05069,104.552177,102.988113,42113359
2018-07-23,103.525581,110.615494,102.017769,109.845551,108.202309,36429184
2018-07-24,109.717224,120.624786,105.963737,119.373627,117.587845,84444898
2018-07-25,118.699921,131.724838,117.865814,128.195908,126.278152,88858638
2018-07-26,124.667,129.575394,121.298485,126.880592,124.982513,66162047
2018-07-27,127.073074,132.655182,122.228836,125.693588,124.204819,44416991
2018-07-30,126.527702,128.580887,123.41584,124.185783,122.714882,21685477
2018-07-31,124.12162,127.169319,122.581726,125.404861,123.919518,13956426
2018-08-01,125.757751,126.784348,122.966705,123.993294,122.524673,8364175
2018-08-02,123.832893,129.414993,119.020729,126.078568,124.585243,26533948
2018-08-03,124.795319,131.083206,124.47451,127.137238,125.631371,31802007
2018-08-06,128.324234,129.70372,125.886078,127.169319,125.663078,13783939
2018-08-07,126.399376,126.591866,119.758598,122.004272,120.559204,21206813
2018-08-08,116.807137,133.906342,114.850197,128.09967,126.582405,55314801
2018-08-09,130.890717,132.751419,127.169319,128.548813,127.026237,23748439
2018-08-10,128.09967,129.54332,125.821915,127.778862,126.265396,14473803
2018-08-13,125.757751,127.554291,123.672485,124.731163,123.253799,11210689
2018-08-14,124.923645,131.788986,124.8274,129.799973,128.262573,20777577
2018-08-16,127.361809,132.173965,127.361809,130.184937,128.642975,14732446
2018-08-17,129.607483,132.623108,128.773376,130.281189,128.738083,8569903
2018-08-20,130.345352,137.467346,129.70372,136.344498,134.729584,30872546
2018-08-21,137.306931,142.439911,136.055771,136.857803,135.236816,34411752
2018-08-23,137.627747,138.108963,130.95488,135.285828,133.683441,22438632
2018-08-24,134.740448,137.627747,133.040161,133.970505,132.383698,12187310
2018-08-27,134.932938,136.857803,133.008072,135.927444,134.31749,12303976
2018-08-28,136.44075,149.176926,134.387558,147.380386,145.634766,56713612
2018-08-29,148.663635,151.839661,141.092499,143.274017,141.577026,44981172
2018-08-30,142.760712,148.374908,141.028336,143.723145,142.020813,44266980
2018-08-31,144.364777,146.674606,142.664474,144.525177,142.81337,22107612
2018-09-03,145.006393,145.904663,130.986969,135.061264,133.461548,31267861
2018-09-04,135.382065,138.846832,129.607483,134.997101,133.398132,45530498
2018-09-05,133.585526,139.039307,132.045639,135.349991,133.746857,55270563
2018-09-06,150,170.649994,139.350006,163.699997,161.761078,74817700
2018-09-07,165.25,169.899994,155.699997,157.350006,155.486282,42704819
2018-09-10,158,158,149.649994,150.75,148.964462,20590646
2018-09-11,151,153.699997,146.300003,148.25,146.494064,15083637
2018-09-12,148.5,150.149994,142.75,148.899994,147.136353,16166704
2018-09-14,149.75,152.899994,148.25,150.600006,148.816223,8859644
2018-09-17,150.199997,155.649994,146.800003,152.050003,150.249054,10925422
2018-09-18,151.949997,154.850006,146.300003,148.449997,146.691696,7447741
2018-09-19,149.399994,150.699997,145.300003,147.350006,145.604736,5315295
2018-09-21,148,153.5,132.649994,138.449997,136.81015,12829824
2018-09-24,138.449997,139.75,131.149994,134.5,132.906921,5960439
2018-09-25,133.5,142.399994,125.650002,138.350006,136.711334,8571550
2018-09-26,140.399994,142.5,133.699997,136.5,134.88324,6768299
2018-09-27,136,143.050003,132.699997,142.25,140.56514,9769528
2018-09-28,142.649994,143.399994,125.599998,130.600006,129.053146,11876058
2018-10-01,127,138.600006,121.550003,137.350006,135.723175,9826192
2018-10-03,137,141.5,130.050003,134.800003,133.203369,6829117
2018-10-04,129.399994,134.300003,127,132.949997,131.375275,7184987
2018-10-05,131.550003,135.75,128.25,130.199997,128.657852,6099515
2018-10-08,129,134.850006,121.349998,133.149994,131.572906,10658358
2018-10-09,136,137.699997,129.350006,135.899994,134.290344,7186017
2018-10-10,136.5,147.850006,135,143.75,142.047379,9209149
2018-10-11,138,143.399994,135.149994,138.199997,136.56311,8421556
2018-10-12,140.100006,145.399994,140.100006,143.850006,142.146194,6338784
2018-10-15,147,153.75,143.800003,152.449997,150.644318,9011923
2018-10-16,152.350006,160,151.75,157.649994,155.78273,9671300
2018-10-17,160.100006,163.649994,154.25,161.75,159.834167,11660585
2018-10-19,158.5,170.699997,158.5,168.75,166.751251,11861481
2018-10-22,171.100006,176.699997,164.399994,168.5,166.504211,13950566
2018-10-23,169,171.850006,166,169.550003,167.541779,8339433
2018-10-24,171,172.25,165.100006,167.550003,165.56546,5451065
2018-10-25,166.75,174.399994,161.5,172.100006,170.061584,7460591
2018-10-26,174,174.75,165.300003,166.75,164.774948,6982991
2018-10-29,168.649994,172.600006,165.050003,171.75,169.715714,5332500
2018-10-30,172.5,174,168.100006,169.050003,167.047684,3885243
2018-10-31,167,173.800003,164.699997,170,167.98645,10254679
2018-11-01,171.050003,178.100006,168.850006,175,172.927246,8041754
2018-11-02,176.600006,179.5,173.800003,175.600006,173.520142,6839045
2018-11-05,176.100006,176.75,155.800003,168.5,166.504211,12668556
2018-11-06,168.25,169,162,164.449997,162.502197,5834504
2018-11-07,165,169,164.699997,165.75,163.786804,1138303
2018-11-09,165.5,167.800003,163.949997,166.300003,164.330276,4079435
2018-11-12,166,167.899994,158.149994,160.25,158.351944,4332207
2018-11-13,160.25,163,158.75,162.149994,160.229416,3641712
2018-11-14,163.300003,163.75,158.25,160.850006,158.944824,3263131
2018-11-15,161.75,166.25,160,162.850006,160.921143,5297431
2018-11-16,163,163.850006,157.5,161.449997,159.53772,3885301
2018-11-19,162.399994,164.399994,159.550003,162.100006,160.180023,3424402
2018-11-20,161.649994,163.649994,156.949997,160.149994,158.253098,4293856
2018-11-21,161.600006,162,158.5,161,159.093063,4209404
2018-11-22,161.899994,161.949997,157.550003,158.5,156.622665,2405010
2018-11-26,158.5,159.899994,155.649994,157.350006,155.486282,2428238
2018-11-27,157.350006,161,154.25,159.149994,157.264954,3925863
2018-11-28,159.149994,159.600006,156.300003,158,156.128571,3156482
2018-11-29,159.350006,175.550003,158.699997,169.899994,167.88765,13648898
2018-11-30,168.5,174.800003,163.5,165,163.045685,9405499
2018-12-03,166.050003,168.5,163.5,166.699997,164.725555,3213684
2018-12-04,165.949997,166.5,160,162.75,160.822327,3797368
2018-12-05,161.050003,164.949997,155.75,157.399994,155.53569,8601249
2018-12-06,155.800003,156,149.75,150.550003,148.76683,5714514
2018-12-07,151.800003,154.350006,150,152.899994,151.088989,7411261
2018-12-10,146.850006,147,141,143.149994,141.454453,7484723
2018-12-11,139,155.850006,134.5,151.899994,150.10083,9251826
2018-12-12,152.800003,157,151.050003,156.100006,154.251099,4377945
2018-12-13,156,158.600006,154,156,154.152267,3499313
2018-12-14,156,157.899994,154.100006,157.100006,155.239243,3389589
2018-12-17,157.100006,158.899994,156.350006,157.949997,156.079163,1595605
2018-12-18,157.699997,159.75,156.199997,158.050003,156.178009,1689582
2018-12-19,160,162.699997,158.5,160.199997,158.302505,2312343
2018-12-20,159.399994,162.5,158.399994,159.25,157.3638,2539589
2018-12-21,159.800003,161.5,152,159.350006,157.462601,5335334
2018-12-24,159.399994,160.899994,156.5,158.550003,156.672073,3130614
2018-12-26,156.850006,164.100006,155.100006,161.25,159.340103,4065516
2018-12-27,162.25,167.800003,159.850006,162.350006,160.427063,10882426
2018-12-28,161.949997,164.300003,159.800003,161.550003,159.636536,3905985
2018-12-31,162.850006,164.199997,160.199997,161,159.093063,3890636
2019-01-01,160.899994,162.350006,155.449997,157.25,155.387482,4726656
2019-01-02,157,157.850006,152.5,154.850006,153.0159,2735262
2019-01-03,154.899994,156.100006,150.300003,152.5,150.693741,2758876
2019-01-04,152.100006,154,150,152.550003,150.743134,2777308
2019-01-07,152.899994,154.449997,150.25,151.25,149.458527,2714218
2019-01-08,150.5,154.300003,149.649994,153.449997,151.632492,2791866
2019-01-09,153.600006,154.449997,147.600006,149.350006,147.581055,4054809
2019-01-10,151,151.800003,148.5,151.100006,149.310318,3534546
2019-01-11,151.100006,152.600006,149.100006,151.5,149.705582,2254999
2019-01-14,151,151.149994,147,148.350006,146.592896,2624582
2019-01-15,148.5,149.949997,147.25,148.649994,146.889328,1805678
2019-01-16,148.199997,150.699997,148,148.449997,146.691696,1574176
2019-01-17,148.399994,151.25,146.350006,149,147.235199,2618859
2019-01-18,149.699997,149.800003,144.550003,146.75,145.011841,2306520
2019-01-21,146.5,148,144.25,145.949997,144.221298,1763205
2019-01-22,145.399994,146.649994,141.699997,145.699997,143.974274,2261667
2019-01-23,145.5,146.5,142.050003,143,141.306244,2322990
2019-01-24,143,144.050003,141.100006,142.550003,140.861603,1678843
2019-01-25,142.850006,145.449997,136.149994,137.350006,135.723175,3297651
2019-01-28,138,141,118.949997,136.399994,134.784424,9404485
2019-01-29,136.449997,143.800003,133.600006,140.800003,139.132324,4301493
2019-01-30,140.899994,141.5,136.5,139.899994,138.242966,3102926
2019-01-31,139.5,141.75,135,137.149994,135.525543,3498642
2019-02-01,136.949997,144.800003,134.550003,143,141.306244,7091209
2019-02-04,142.899994,142.899994,121.300003,123.099998,121.64196,9832462
2019-02-05,122,127.400002,119.599998,124.25,122.778336,8484607
2019-02-06,123.849998,124.199997,114.800003,122.900002,121.444336,9905219
2019-02-07,122.199997,126.800003,119.050003,123.949997,122.48188,9826247
2019-02-08,123,125.449997,115.699997,123.75,122.284256,8059813
2019-02-11,122.949997,123.25,115.800003,118.199997,116.799988,7048335
2019-02-12,117.199997,120,115.349998,116.949997,115.564796,3698931
2019-02-14,118.449997,119.5,116,118.099998,116.701172,4962697
2019-02-15,118.150002,121.150002,116.5,119.800003,118.38105,4509378
2019-02-18,118.300003,119.900002,116.099998,117.5,116.108284,2569451
2019-02-19,118.400002,119.800003,116.800003,118.25,116.849396,2644152
2019-02-20,117.949997,121.099998,116.199997,120.050003,118.628082,3739081
2019-02-21,119.800003,121,117.900002,119.400002,117.985779,2698192
2019-02-22,120.25,130.699997,119.800003,128.050003,126.533325,14695085
2019-02-25,125,133.899994,123,132,130.436539,12769956
2019-02-26,130,134.300003,128,132.100006,130.535355,8879092
2019-02-27,133.800003,136.300003,129.550003,132.25,130.683563,5875292
2019-02-28,133.5,134.199997,128,128.850006,127.323853,3960957
2019-03-01,130.350006,135.199997,128.850006,133.850006,132.264618,7738116
2019-03-05,132.5,143.699997,132,141.800003,140.120453,7598974
2019-03-06,142.75,143.75,138.199997,139.25,137.600662,4856085
2019-03-07,139,140.949997,135.300003,136.899994,135.278503,3496617
2019-03-08,135.75,139.350006,135.399994,138.199997,136.56311,3681442
2019-03-11,137.850006,140.949997,137.600006,139.050003,137.403015,2550759
2019-03-12,140.5,150.75,140.050003,148.399994,146.642288,12543653
2019-03-13,148.399994,150.399994,145.399994,147.350006,145.604736,5700158
2019-03-14,147.399994,149.199997,143.600006,145.550003,143.82605,4052596
2019-03-15,145.800003,148.899994,140.25,141.850006,140.169891,5981701
2019-03-18,142.399994,145,140.350006,143.899994,142.195587,4934286
2019-03-19,144.449997,144.850006,140.5,142,140.3181,4320808
2019-03-20,142,142.699997,138.050003,139.449997,137.798294,3242462
2019-03-22,140.699997,141.449997,137.050003,138.25,136.612503,3147147
2019-03-25,137,137.600006,133.5,134.350006,132.758713,2977535
2019-03-26,134.899994,140,133.399994,138.300003,136.661911,4180951
2019-03-27,138.550003,140.949997,136.25,137.5,135.871399,2778662
2019-03-28,138.449997,143.149994,136.300003,137.800003,136.167847,3966292
2019-04-01,147.449997,153.199997,145.100006,151.449997,149.656174,7938713
2019-04-02,151.699997,153.300003,148.350006,151.649994,149.853775,6228254
2019-04-03,150.300003,152.649994,146.600006,147.550003,145.802353,3416023
2019-04-04,147.949997,150.300003,145.449997,147.5,145.752945,3963980
2019-04-05,148,149.199997,146.199997,146.899994,145.160049,2004719
2019-04-08,147.5,148.649994,141.100006,141.949997,140.268677,4399839
2019-04-09,142.300003,147,137.449997,146,144.270721,8432342
2019-04-10,145.75,147.399994,142.050003,142.850006,141.158035,4356153
2019-04-11,142.75,143.149994,138.600006,141,139.329941,3535449
2019-04-12,140.800003,144.449997,139.199997,141.399994,139.725189,5769634
2019-04-15,141,145.149994,140.550003,142.949997,141.256851,4375074
2019-04-16,142.199997,145.350006,142.199997,143.050003,141.355667,3648947
2019-04-18,143.100006,144.449997,137.649994,138.600006,136.958374,3954004
2019-04-22,138,138.649994,134.350006,135.149994,133.549225,3189574
2019-04-23,135.399994,136.300003,131.550003,132.5,130.930618,4084835
2019-04-24,132.75,137.100006,132.100006,136.149994,134.537384,4329268
2019-04-25,135.100006,137,133.850006,134.75,133.153976,2112063
2019-04-26,135,135.649994,130.25,131.399994,129.843643,4350584
2019-04-30,131.800003,131.800003,125,127.050003,125.545166,4006829
2019-05-02,126,130,124.800003,126.650002,125.14991,3754433
2019-05-03,124,129,123,128.300003,126.780365,6222801
2019-05-06,125.75,127.400002,125.050003,125.599998,124.112343,1996014
2019-05-07,126.400002,127,120.050003,122.349998,120.900833,4593214
2019-05-08,121.800003,123.650002,120.400002,120.900002,119.46801,2661345
2019-05-09,121.900002,122.199997,119.150002,120.099998,118.677483,2907774
2019-05-10,121,122.300003,119.25,120,118.578674,2835247
2019-05-13,120.699997,120.900002,116.650002,117.599998,116.207092,2124122
2019-05-14,116.349998,124.550003,115,123.349998,121.888985,4548264
2019-05-15,124.199997,124.949997,116.099998,117.400002,116.009476,3659017
2019-05-16,118.099998,119.5,113,118.800003,117.392891,5368281
2019-05-17,117.75,120.550003,116.099998,119.300003,117.886963,4631007
2019-05-20,131.199997,154.899994,128.100006,151.949997,150.150238,37670288
2019-05-21,154.699997,158.949997,148.449997,154.649994,152.818268,39732349
2019-05-22,155.050003,158.800003,152.800003,157.949997,156.079163,13565092
2019-05-23,169.5,180.800003,157.699997,161.050003,159.142471,61334483
2019-05-24,162.350006,163.75,151.850006,156.399994,154.547516,19435041
2019-05-27,159.100006,160.699997,155.149994,157.199997,155.338058,9664810
2019-05-28,157.100006,160.350006,156.050003,157.649994,155.78273,5456461
2019-05-29,157.949997,158.399994,151.75,155.149994,153.312347,12993604
2019-05-30,158.100006,159.399994,155.100006,158.100006,156.227402,6740283
2019-05-31,158.5,159.300003,149.100006,154.75,152.917068,7553254
2019-06-03,154,161.899994,151.649994,159.050003,157.166153,7975636
2019-06-04,158.149994,159.300003,154.5,157.600006,155.733322,5502910
2019-06-06,156.899994,157.800003,151.199997,153.149994,151.336044,3832155
2019-06-07,152.949997,153.550003,146.800003,151.350006,149.557343,5016442
2019-06-10,152,155.5,147,149.949997,148.173935,3967379
2019-06-11,149.5,154.25,148.350006,153.600006,151.780716,3413094
2019-06-12,154,159.350006,150.550003,153.199997,151.385437,7477081
2019-06-13,153.199997,158.850006,149,153.100006,151.286636,7968656
2019-06-14,156,156,151.550003,152.449997,150.644318,6589668
2019-06-17,153,153.949997,147.25,147.899994,146.148193,3470303
2019-06-18,147.350006,148.850006,144,147.949997,146.197617,5764444
2019-06-19,148.449997,149.75,140.600006,142.800003,141.108627,4744374
2019-06-20,142.300003,149.699997,140.350006,148.449997,146.691696,4477064
2019-06-21,147,152,145.949997,146.800003,145.061249,4673136
2019-06-24,145.899994,148.800003,144.600006,147.75,146,3240654
2019-06-25,146.5,151.949997,144.850006,150.850006,149.063278,4920288
2019-06-26,150,155.300003,148.5,153.800003,151.978333,4779891
2019-06-27,152.300003,154.949997,151.5,152.850006,151.039581,2858423
2019-06-28,152.5,156.300003,149.800003,150.5,148.717422,4642404
2019-07-01,150.649994,155.600006,148.050003,154.100006,152.274811,6182608
2019-07-02,154.899994,158.199997,151.399994,154.699997,152.867661,11741576
2019-07-03,156.399994,157.600006,154.199997,155.600006,153.757019,5661251
2019-07-04,160.100006,161.800003,154.300003,156.100006,154.251099,15687573
2019-07-05,156.300003,156.850006,145.850006,147.300003,145.555344,6607087
2019-07-08,143.25,146.25,137.550003,138.899994,137.254807,5896584
2019-07-09,138.050003,143.199997,135.75,141.149994,139.478149,7317997
2019-07-10,142,142.5,137.25,139.350006,137.699493,5548654
2019-07-11,140.5,141.850006,137.5,141,139.329941,5098558
2019-07-12,141,143.449997,137.800003,140.300003,138.638245,6678610
2019-07-15,141,141.699997,136.100006,137.949997,136.316055,4491271
2019-07-16,137.899994,140.949997,136.600006,140.149994,138.490021,4954078
2019-07-17,140.199997,141,137,138.050003,136.414871,3984405
2019-07-18,137.699997,137.949997,133.350006,134.199997,132.610474,4247055
2019-07-19,134.25,135.199997,130.300003,131.399994,129.843643,4256095
2019-07-22,130.75,134.199997,128.699997,131.649994,130.090683,5467444
2019-07-23,131.449997,135.949997,130.75,134.050003,132.462265,5753483
2019-07-24,133.449997,134,127.849998,129.800003,128.262604,5403438
2019-07-25,130.5,131.300003,127.75,129.399994,127.867325,3977652
2019-07-26,129.399994,134.199997,128.399994,131.850006,130.288315,3632048
2019-07-29,131,131.850006,127.099998,129.449997,128.305969,4349871
2019-07-30,128,131,123.849998,125.349998,124.242218,4167043
2019-07-31,125,129.300003,124.199997,128.800003,127.661743,3665392
2019-08-01,128.600006,129.100006,123,125.449997,124.341339,4462938
2019-08-02,124.900002,129.75,123.300003,128.100006,126.967926,4637509
2019-08-05,126.199997,126.400002,121.150002,124.699997,123.597969,5259236
2019-08-06,124,129.449997,124,128.199997,127.067039,3899290
2019-08-07,128.199997,130.149994,124.599998,125.599998,124.490013,3911797
2019-08-08,126.199997,134,124.050003,130.899994,129.743164,7070036
2019-08-09,134.699997,135.899994,130.100006,132.399994,131.229904,8589075
2019-08-13,133,133.899994,128.600006,130.300003,129.148499,4226112
2019-08-14,130.899994,132.449997,127.349998,130.649994,129.495377,4761139
2019-08-16,130,133.949997,128.149994,132.850006,131.675964,4087073
2019-08-19,132.800003,136.949997,132.300003,135.5,134.302521,4261741
2019-08-20,135.699997,136.800003,132.050003,135.649994,134.451202,4515865
2019-08-21,134,135.300003,130.25,131.899994,130.734344,3426518
2019-08-22,130.949997,131.300003,126.099998,126.900002,125.778534,3358838
2019-08-23,123.400002,132.199997,122.900002,131.300003,130.139633,4374006
2019-08-26,132.100006,135.949997,128.300003,135.199997,134.005173,5507570
2019-08-27,134.75,138.199997,133.899994,137.149994,135.937943,4495705
2019-08-28,136.199997,137.100006,132.149994,135.949997,134.74855,5312871
2019-08-29,138,138,130.350006,132.350006,131.180359,6108447
2019-08-30,132.399994,138.300003,132.149994,137.350006,136.136185,7806183
2019-09-03,135.600006,136.899994,133,135.25,134.054733,3477541
2019-09-04,134.600006,135.5,130.600006,134.949997,133.757401,4313711
2019-09-05,135,138.649994,133.350006,135.75,134.550308,6840367
2019-09-06,135.399994,138.449997,135.050003,137.75,136.532639,3744649
2019-09-09,137.800003,141.75,136.350006,140.899994,139.654785,4349296
2019-09-11,140.050003,144.899994,140.050003,143.949997,142.677841,4245005
2019-09-12,144.850006,146.300003,142.050003,143.050003,141.785812,3500479
2019-09-13,143,146.899994,140.550003,145.75,144.461945,3561056
2019-09-16,144,147.199997,143.149994,145.949997,144.660156,3713796
2019-09-17,145.5,147.899994,142.399994,143.75,142.47963,4167662
2019-09-18,144,146,142.100006,144.149994,142.876083,3465608
2019-09-19,143.949997,144.899994,140.5,142.550003,141.290237,2662885
2019-09-20,143,152.100006,141.300003,149.100006,147.782333,7545363
2019-09-23,154,154,147.550003,152.399994,151.053177,4136992
2019-09-24,151.25,153,145.399994,148.050003,146.741623,4576924
2019-09-25,149.699997,151,145.5,147.550003,146.246033,4572108
2019-09-26,148.449997,155.399994,146.649994,152.699997,151.35051,7013490
2019-09-27,152.699997,152.699997,147.199997,149.449997,148.129242,4016921
2019-09-30,149.100006,149.75,143.75,145.850006,144.561081,3528313
2019-10-01,146.100006,147.699997,140.5,143.649994,142.380493,3732047
2019-10-03,143,145,141.399994,143.550003,142.281387,2070232
2019-10-04,143.949997,144.5,137.550003,140,138.762756,2382805
2019-10-07,138.449997,140,135.25,135.800003,134.599869,2701943
2019-10-09,134.949997,139.649994,134.100006,139,137.771591,2682715
2019-10-10,138,139.100006,135.300003,137.399994,136.18573,2413888
2019-10-11,137.449997,138.800003,134.600006,136.949997,135.739716,2780875
2019-10-14,137.899994,152.399994,137,147.100006,145.800018,10795909
2019-10-15,147.699997,155.850006,146.600006,155,153.630203,11048872
2019-10-16,155,160.899994,155,160.149994,158.734665,9587304
2019-10-17,159.800003,165,157.649994,162.550003,161.113464,6523046
2019-10-18,174.899994,175.800003,165.100006,175.100006,173.552567,14162661
2019-10-22,174.5,180,173.399994,178.649994,177.071182,7909839
2019-10-23,178.75,178.75,172.399994,176.449997,174.89064,4743985
2019-10-24,175,180,174.300003,179,177.418091,4753708
2019-10-25,179.5,183.699997,177.199997,181.300003,179.697784,7857185
2019-10-27,182.899994,184.25,182,183.399994,181.779205,1003411
2019-10-29,182.800003,197,182.350006,195.550003,193.821838,9534790
2019-10-30,194.350006,197.449997,192.300003,195.75,194.020081,4791525
2019-10-31,196.699997,201.300003,196,199.649994,197.885605,6584768
2019-11-01,199,202.399994,196.199997,200.449997,198.678528,3522957
2019-11-04,200.949997,203.899994,198.25,200.899994,199.124542,3965499
2019-11-05,200,201.5,197.699997,200.550003,198.777664,2326138
2019-11-06,199,209.699997,198.600006,207.550003,205.71579,6220311
2019-11-07,207.899994,210.399994,205.5,209.149994,207.301636,3959490
2019-11-08,208.699997,212,206.199997,208.050003,206.211365,4057743
2019-11-11,206.949997,212.25,206.050003,210.850006,208.986618,2907157
2019-11-13,209,210.75,194.300003,198.199997,196.44841,9836594
2019-11-14,196.25,203.149994,194.050003,202.300003,200.512192,4141184
2019-11-15,202,205,200.800003,203.600006,201.800705,3314555
2019-11-18,203.800003,205.600006,200.100006,201.149994,199.372345,2041767
2019-11-19,202,202.600006,196.25,199.699997,197.935165,2954848
2019-11-20,198.5,207.449997,198.100006,205.699997,203.882126,3488019
2019-11-21,206.899994,209,201.949997,205.5,203.683899,4409698
2019-11-22,204.75,206.300003,200.100006,203.449997,201.652023,2545651
2019-11-25,201.899994,216.25,201.600006,215.199997,213.298187,6805228
2019-11-26,214.75,217.699997,207.149994,210.600006,208.738831,5247790
2019-11-27,209.899994,215.199997,208.5,213.550003,211.662766,4051404
2019-11-28,212.800003,216.199997,210.5,213.100006,211.216751,4234343
2019-11-29,212.399994,221.5,211.699997,214.899994,213.000839,7969827
2019-12-02,212,213.699997,206.050003,209,207.152969,3169460
2019-12-03,208,209.949997,203.550003,207.850006,206.013153,2382612
2019-12-04,205.800003,213.5,205.300003,212.449997,210.572479,2917279
2019-12-05,213,213.699997,207.350006,208.399994,206.558258,2309030
2019-12-06,208.449997,210.050003,205.050003,206.5,204.675064,1958477
2019-12-09,205.899994,209.699997,202.399994,207.449997,205.616684,2550809
2019-12-10,207.449997,208.199997,203.300003,204.199997,202.39537,2139886
2019-12-11,203.100006,207.800003,202.649994,206.149994,204.328156,2155584
2019-12-12,206.899994,212.350006,206.600006,210.399994,208.540604,2958155
2019-12-13,210.5,213.25,208.5,212.199997,210.324677,2867800
2019-12-16,212.100006,213.25,209.399994,210.5,208.639709,2184582
2019-12-17,210.5,213.199997,210,211.199997,209.333527,1968218
2019-12-18,211.800003,212.449997,205.600006,208.149994,206.310471,2542320
2019-12-19,207.649994,211,206.75,210.550003,208.68927,2180662
2019-12-20,210,220.800003,209.5,218.800003,216.866364,6997898
2019-12-23,217.75,220.800003,212.399994,214.550003,212.653931,3709426
2019-12-24,214.550003,216.949997,207.600006,209.149994,207.301636,2984621
2019-12-26,208.949997,211.100006,205.600006,208.949997,207.103409,3299177
2019-12-27,209.050003,211.199997,207.100006,209.100006,207.25209,2240503
2019-12-30,209.899994,211.600006,208,208.649994,206.806046,1938731
2019-12-31,208.699997,210.75,207.649994,208.350006,206.508713,1600059
2020-01-01,209,210.449997,206.649994,207.850006,206.013153,1553127
2020-01-02,208,213.199997,207.5,211.199997,209.333527,2991937
2020-01-03,210.25,212.350006,205.800003,208.300003,206.459152,2512421
2020-01-06,207.75,207.75,197.75,199.550003,197.786484,4353179
2020-01-07,200.550003,205.699997,200.550003,204.050003,202.246735,2966120
2020-01-08,201,203.550003,194.550003,201.5,199.719254,5762654
2020-01-09,201.899994,208.899994,201.899994,208,206.161804,3496063
2020-01-10,208,213,205.899994,209.100006,207.25209,2769132
2020-01-13,210.649994,216.25,209.600006,213.600006,211.712341,3527267
2020-01-14,213.449997,215.5,211.850006,214.350006,212.455704,1775182
2020-01-15,214.5,218,212.5,216.600006,214.685822,1982079
2020-01-16,217.699997,222.5,217,220,218.055756,4280379
2020-01-17,216,229.25,213.699997,228.399994,226.381516,10810744
2020-01-20,229.550003,232.25,224.149994,226.550003,224.547882,4546367
2020-01-21,224.350006,227,220.5,224.25,222.268204,2813526
2020-01-22,224.800003,228,221.149994,225.899994,223.903625,2939366
2020-01-23,226,231.199997,225.75,229.600006,227.570923,2650092
2020-01-24,225.5,232.399994,219,229.75,227.719604,7154795
2020-01-27,229.5,236.449997,226.050003,230.550003,228.512543,5293975
2020-01-28,232.25,234.5,229.100006,229.899994,227.868271,2161711
2020-01-29,231.699997,238.350006,231,232.300003,230.24707,3738186
2020-01-30,232.300003,232.75,228.199997,231.5,229.454132,2192123
2020-01-31,231,234.550003,227.149994,229.449997,227.422241,2720308
2020-02-03,221.699997,224.649994,215.600006,220.899994,218.9478,2720614
2020-02-04,222.649994,227.149994,222.050003,225.449997,223.457596,2028088
